# track	dsp_cycle	register	value
03	19002153	32	172
03	19004101	12	62
03	19009289	02	0
03	19012401	02	254
03	19012437	03	6
03	19013020	12	60
03	19014272	32	170
03	19020493	02	252
03	19021833	22	244
03	19026989	12	58
03	19028281	32	168
03	19029535	02	250
03	19034537	02	249
03	19035169	12	56
03	19036461	32	166
03	19043676	02	247
03	19044308	12	55
03	19046854	02	245
03	19048146	22	242
03	19048778	32	164
03	19055666	12	53
03	19058256	02	243
03	19060312	32	162
03	19064805	12	51
03	19067351	02	241
03	19075575	02	243
03	19076251	12	53
03	19081492	02	245
03	19083416	32	164
03	19085302	12	55
03	19089672	02	247
03	19094933	22	244
03	19095839	32	166
03	19099700	02	249
03	19100332	12	56
03	19102878	02	250
03	19103510	12	58
03	19104802	32	168
03	19111087	02	252
03	19115741	12	60
03	19116993	32	170
03	19120060	02	254
03	19121312	22	246
03	19126284	02	0
03	19126320	03	7
03	19126903	12	62
03	19128155	32	172
03	19132381	04	18
03	19132407	05	143
03	19132433	06	224
03	19133289	14	18
03	19133315	15	143
03	19133341	16	224
03	19135620	22	249
03	19135656	23	0
03	19135972	34	18
03	19135998	35	143
03	19136024	36	224
03	19136880	44	10
03	19136906	45	138
03	19136932	46	233
03	19138019	42	223
03	19138055	43	5
03	19138371	54	10
03	19138397	55	138
03	19138423	56	233
03	19139507	52	102
03	19139543	53	4
03	19140838	40	18
03	19140980	41	18
03	19141287	50	18
03	19141429	51	18
03	19142690	02	232
03	19142726	03	25
03	19143309	12	103
03	19143345	13	19
03	19144070	32	74
03	19144106	33	17
03	19150197	02	239
03	19154213	12	110
03	19154974	32	81
03	19159324	02	246
03	19162808	12	117
03	19169794	02	253
03	19171296	32	88
03	19173860	02	4
03	19173896	03	26
03	19174479	12	124
03	19175240	32	94
03	19188389	02	253
03	19188425	03	25
03	19189008	12	117
03	19189769	32	88
03	19191254	02	246
03	19192634	32	81
03	19196562	12	110
03	19198808	02	239
03	19207789	02	232
03	19208408	12	103
03	19209169	32	74
03	19215343	02	225
03	19215962	12	96
03	19216723	32	67
03	19227190	02	218
03	19227822	12	89
03	19228596	32	60
03	19231918	02	211
03	19240270	12	82
03	19245383	02	197
03	19246015	12	75
03	19246789	32	53
03	19251517	32	46
03	19253015	02	190
03	19261892	02	183
03	19262524	12	68
03	19263298	32	39
03	19265428	12	61
03	19269524	02	176
03	19278401	02	183
03	19279033	12	68
03	19286033	02	190
03	19287439	32	46
03	19289569	12	75
03	19291885	02	197
03	19299220	32	53
03	19300718	02	204
03	19301350	12	82
03	19308350	02	211
03	19308982	12	89
03	19309756	32	60
03	19317500	02	218
03	19318132	12	96
03	19318906	32	67
03	19325080	02	225
03	19334134	02	232
03	19334753	12	103
03	19335514	32	74
03	19336999	02	239
03	19337618	12	110
03	19341244	32	81
03	19344553	02	246
03	19348820	22	119
03	19348856	23	1
03	19355906	02	253
03	19356525	12	117
03	19357286	32	88
03	19358771	02	4
03	19358807	03	26
03	19359390	12	124
03	19360151	32	94
03	19372259	02	253
03	19372295	03	25
03	19372878	12	117
03	19373639	32	88
03	19377989	02	246
03	19379369	32	81
03	19383385	12	110
03	19386788	02	239
03	19388168	32	74
03	19392096	12	103
03	19394342	02	232
03	19399031	02	225
03	19399650	12	96
03	19400411	32	67
03	19406006	02	218
03	19413573	02	211
03	19414205	12	89
03	19414979	32	60
03	19427360	02	204
03	19427992	12	82
03	19428766	32	53
03	19430264	02	197
03	19430896	12	75
03	19434574	32	46
03	19442215	02	183
03	19442847	12	68
03	19443621	32	39
03	19452795	02	176
03	19453471	12	61
03	19465136	02	183
03	19465768	12	68
03	19468040	02	190
03	19469446	32	46
03	19471664	12	75
03	19476917	02	197
03	19481227	32	53
03	19485181	12	82
03	19487453	02	204
03	19490401	02	211
03	19491929	32	60
03	19496962	12	89
03	19501058	02	218
03	19501690	12	96
03	19502464	32	67
03	19506814	02	225
03	19515613	02	232
03	19516232	12	103
03	19516993	32	74
03	19523167	02	239
03	19526969	12	110
03	19528024	32	81
03	19532594	02	246
03	19533213	12	117
03	19535459	02	253
03	19536839	32	88
03	19543166	02	4
03	19543202	03	26
03	19543938	12	124
03	19544981	32	94
03	19553784	32	88
03	19555269	02	253
03	19555305	03	25
03	19555888	12	117
03	19562980	02	187
03	19563016	03	21
03	19563797	12	73
03	19563833	13	16
03	19564557	22	244
03	19565374	32	127
03	19565410	33	14
03	19930291	02	194
03	19931543	22	246
03	19932162	32	134
03	19935471	02	201
03	19936090	12	80
03	19946054	32	141
03	19948618	02	208
03	19949237	12	87
03	19953798	02	215
03	19955050	22	248
03	19955669	32	148
03	19957773	12	94
03	19962378	02	222
03	19967746	12	101
03	19968998	32	155
03	19976282	12	94
03	19977534	32	148
03	19985624	02	215
03	19986243	12	87
03	19990804	02	208
03	19992056	22	246
03	19992675	32	141
03	20007459	02	194
03	20008078	12	73
03	20009330	32	134
03	20014215	02	187
03	20015555	22	244
03	20016218	32	127
03	20025879	02	180
03	20026511	12	66
03	20031253	32	120
03	20032795	02	174
03	20033471	12	59
03	20042702	02	167
03	20043994	22	242
03	20044640	32	113
03	20048594	12	52
03	20051442	02	160
03	20058545	12	45
03	20059851	32	106
03	20061349	02	153
03	20070035	02	160
03	20077282	02	167
03	20077914	12	52
03	20079220	32	113
03	20085978	02	174
03	20086610	12	59
03	20092662	22	244
03	20093352	32	120
03	20096099	02	180
03	20096731	12	66
03	20103297	32	127
03	20104839	02	187
03	20113600	12	73
03	20116337	02	194
03	20117589	22	246
03	20118208	32	134
03	20121517	02	201
03	20122136	12	80
03	20131308	02	208
03	20131927	12	87
03	20133179	32	141
03	20139844	02	215
03	20143907	12	94
03	20144584	22	248
03	20145247	32	148
03	20149635	02	222
03	20152991	02	229
03	20153610	12	101
03	20154862	32	155
03	20161571	02	222
03	20167962	02	215
03	20168581	12	94
03	20169833	32	148
03	20171937	12	87
03	20172570	22	246
03	20173189	32	141
03	20174674	02	208
03	20186471	02	201
03	20187090	12	80
03	20188342	32	134
03	20189827	02	194
03	20193802	12	73
03	20204981	02	187
03	20206273	22	244
03	20206919	32	127
03	20208417	02	180
03	20209049	12	66
03	20215791	32	120
03	20221876	02	174
03	20222508	12	59
03	20226604	22	242
03	20227250	32	113
03	20228748	02	167
03	20229380	12	52
03	20238699	02	160
03	20239331	12	45
03	20240637	32	106
03	20247395	02	153
03	20257346	02	160
03	20257978	12	52
03	20259284	32	113
03	20262606	02	167
03	20266674	12	59
03	20275993	02	174
03	20277285	22	244
03	20277931	32	120
03	20281253	02	180
03	20281885	12	66
03	20286803	32	127
03	20291386	02	187
03	20295428	12	73
03	20299989	02	194
03	20301241	22	246
03	20301860	32	134
03	20304052	12	80
03	20309950	02	201
03	20313306	02	208
03	20313925	12	87
03	20315177	32	141
03	20329961	02	215
03	20330580	12	94
03	20331213	22	248
03	20331832	32	148
03	20335141	02	222
03	20338497	02	229
03	20339116	12	101
03	20340368	32	155
03	20348288	02	222
03	20348907	12	94
03	20350159	32	148
03	20353468	02	215
03	20357443	12	87
03	20361564	22	246
03	20362227	32	141
03	20366615	02	208
03	20369971	02	201
03	20370590	12	80
03	20371842	32	134
03	20378551	02	194
03	20384942	02	187
03	20385561	12	73
03	20386194	22	244
03	20386813	32	127
03	20394203	12	66
03	20403704	02	180
03	20405642	32	120
03	20407140	02	174
03	20407772	12	59
03	20412444	02	167
03	20413824	22	242
03	20414514	32	113
03	20419717	12	52
03	20422521	02	160
03	20426589	12	45
03	20427895	32	106
03	20431261	02	153
03	20439416	02	160
03	20443484	12	52
03	20444790	32	113
03	20448112	02	167
03	20458063	02	174
03	20458695	12	59
03	20459355	22	244
03	20460001	32	120
03	20466759	02	180
03	20467391	12	66
03	20476710	02	187
03	20478648	32	127
03	20480752	12	73
03	20485357	02	194
03	20486697	22	246
03	20487360	32	134
03	20489924	02	201
03	20490543	12	80
03	20500331	32	141
03	20501860	02	208
03	20502523	12	87
03	20513613	02	215
03	20514232	12	94
03	20514865	22	248
03	20515484	32	148
03	20516969	02	222
03	20526930	02	229
03	20527549	12	101
03	20528801	32	155
03	20532110	02	222
03	20532729	12	94
03	20533981	32	148
03	20535466	02	215
03	20546941	02	208
03	20547560	12	87
03	20548193	22	246
03	20548812	32	141
03	20555477	02	201
03	20556096	12	80
03	20557348	32	134
03	20565268	02	194
03	20565887	12	73
03	20570448	02	187
03	20571700	22	244
03	20572319	32	127
03	20583768	02	180
03	20584400	12	66
03	20585706	32	120
03	20589028	02	174
03	20589660	12	59
03	20598979	02	167
03	20600271	22	242
03	20600917	32	113
03	20603047	12	52
03	20607675	02	160
03	20611831	12	45
03	20613225	32	106
03	20617808	02	153
03	20626504	02	160
03	20630660	12	52
03	20632054	32	113
03	20636625	02	167
03	20640061	02	174
03	20640693	12	59
03	20641353	22	244
03	20641999	32	120
03	20656956	02	180
03	20657588	12	66
03	20658894	32	127
03	20662216	02	187
03	20662848	12	73
03	20670250	02	194
03	20671502	22	246
03	20672121	32	134
03	20676049	12	80
03	20680610	02	201
03	20686013	32	141
03	20688577	02	208
03	20689196	12	87
03	20693757	02	215
03	20697732	12	94
03	20698365	22	248
03	20698984	32	148
03	20702337	02	222
03	20707523	12	101
03	20708775	32	155
03	20712084	02	229
03	20715440	02	222
03	20716059	12	94
03	20717311	32	148
03	20725413	02	215
03	20730593	02	208
03	20731212	12	87
03	20731845	22	246
03	20732464	32	141
03	20739173	02	201
03	20739836	12	80
03	20745781	32	134
03	20749090	02	194
03	20749709	12	73
03	20753698	22	244
03	20754317	32	127
03	20757670	02	187
03	20763934	02	180
03	20764566	12	66
03	20771132	32	120
03	20772630	02	174
03	20773262	12	59
03	20782581	02	167
03	20783873	22	242
03	20784519	32	113
03	20788473	12	52
03	20791277	02	160
03	20801228	02	153
03	20801860	12	45
03	20803166	32	106
03	20811792	02	160
03	20816439	02	167
03	20817071	12	52
03	20818377	32	113
03	20825767	12	59
03	20828710	02	174
03	20830389	22	244
03	20831174	32	120
03	20835757	02	180
03	20836389	12	66
03	20842955	32	127
03	20844453	02	187
03	20855120	12	73
03	20859681	02	194
03	20860300	12	80
03	20860933	22	246
03	20861552	32	134
03	20863037	02	201
03	20867342	22	249
03	20867378	23	0
03	20868287	42	57
03	20868323	43	6
03	20868995	52	170
03	20874002	02	194
03	20874621	12	73
03	20879310	12	80
03	20881600	02	201
03	20887490	02	208
03	20888109	12	87
03	20888870	32	141
03	20897909	02	215
03	20899289	32	148
03	20901481	12	94
03	20906708	02	222
03	20910192	12	101
03	20910953	32	155
03	20912438	02	229
03	20917127	02	222
03	20926545	12	94
03	20927306	32	148
03	20928791	02	215
03	20929410	12	87
03	20931656	02	208
03	20933036	32	141
03	20945326	02	201
03	20945945	12	80
03	20946706	32	134
03	20951056	02	194
03	20951675	12	73
03	20960038	02	187
03	20961444	32	127
03	20967630	02	180
03	20968262	12	66
03	20973566	32	120
03	20982239	02	174
03	20982871	12	59
03	20985157	02	167
03	20986577	32	113
03	20990008	12	52
03	20996457	02	160
03	20997877	32	106
03	21003389	12	45
03	21005675	02	153
03	21014580	02	160
03	21015212	12	52
03	21019322	02	167
03	21020742	32	113
03	21025878	12	59
03	21031145	02	174
03	21032565	32	120
03	21041723	02	180
03	21042355	12	66
03	21043143	32	127
03	21050901	02	187
03	21056249	12	73
03	21058495	02	194
03	21059875	32	134
03	21066756	12	80
03	21070414	02	201
03	21071794	32	141
03	21075103	02	208
03	21075722	12	87
03	21080877	02	215
03	21082235	22	119
03	21082271	23	1
03	21089940	12	94
03	21090701	32	148
03	21092186	02	222
03	21097494	12	101
03	21098255	32	155
03	21099784	02	229
03	21105674	02	222
03	21106293	12	94
03	21107054	32	148
03	21113228	02	215
03	21116800	12	87
03	21117639	32	141
03	21122027	02	208
03	21127757	02	201
03	21128376	12	80
03	21129137	32	134
03	21135355	02	194
03	21141864	12	73
03	21144123	02	187
03	21145529	32	127
03	21152401	12	66
03	21154731	02	180
03	21162276	32	120
03	21163774	02	174
03	21164406	12	59
03	21171478	02	167
03	21173020	32	113
03	21176399	12	52
03	21180509	02	160
03	21184059	12	45
03	21184847	32	106
03	21191131	02	153
03	21198758	02	160
03	21202308	12	52
03	21203096	32	113
03	21206418	02	167
03	21215323	02	174
03	21215955	12	59
03	21216743	32	120
03	21225945	02	180
03	21226621	12	66
03	21230064	02	187
03	21231484	32	127
03	21238330	12	73
03	21240576	02	194
03	21246811	32	134
03	21249375	02	201
03	21249994	12	80
03	21256929	02	208
03	21257548	12	87
03	21258309	32	141
03	21271003	02	215
03	21271622	12	94
03	21272383	32	148
03	21273868	02	222
03	21282319	12	101
03	21283348	32	155
03	21289566	12	94
03	21290327	32	148
03	21296501	02	215
03	21301276	02	8
03	21301312	03	23
03	21302022	12	67
03	21302058	13	17
03	21302782	22	244
03	21303528	32	93
03	21303564	33	15
03	21666153	02	15
03	21667405	22	246
03	21668024	32	100
03	21674689	02	22
03	21675308	12	74
03	21684480	02	29
03	21685099	12	81
03	21686351	32	107
03	21687836	02	36
03	21693635	12	88
03	21694268	22	248
03	21694887	32	114
03	21696416	02	43
03	21702989	02	50
03	21703608	12	94
03	21704860	32	121
03	21711525	02	43
03	21712144	12	88
03	21713396	32	114
03	21721486	02	36
03	21722105	12	81
03	21724842	02	29
03	21726094	22	246
03	21726713	32	107
03	21734085	12	74
03	21741497	02	15
03	21742116	12	67
03	21743368	32	100
03	21750077	02	8
03	21751417	22	244
03	21752080	32	93
03	21755289	12	60
03	21759905	02	1
03	21765251	32	86
03	21768168	4d	31
03	21769131	02	251
03	21769167	03	22
03	21769807	12	53
03	21773764	02	244
03	21775688	32	79
03	21779881	12	46
03	21780541	22	242
03	21782671	02	237
03	21784595	32	72
03	21788876	12	39
03	21792833	02	230
03	21800145	12	32
03	21801437	32	65
03	21803567	12	39
03	21804859	32	72
03	21815627	02	237
03	21816259	12	46
03	21817551	32	79
03	21819049	02	244
03	21825387	12	53
03	21826091	22	244
03	21829506	02	251
03	21831430	32	86
03	21836664	02	1
03	21836700	03	23
03	21837296	12	60
03	21842326	02	8
03	21844382	32	93
03	21848407	12	67
03	21853340	02	15
03	21854592	22	246
03	21855211	32	100
03	21856740	02	22
03	21857403	12	74
03	21866832	02	29
03	21867451	12	81
03	21868703	32	107
03	21875261	02	36
03	21876601	22	248
03	21877264	32	114
03	21881528	02	43
03	21882147	12	88
03	21889913	02	50
03	21890532	12	94
03	21891784	32	121
03	21893313	02	43
03	21902546	12	88
03	21903798	32	114
03	21905283	02	36
03	21905902	12	81
03	21911960	02	29
03	21913212	22	246
03	21913831	32	107
03	21922297	02	22
03	21922916	12	74
03	21924168	32	100
03	21927849	02	15
03	21931912	12	67
03	21938174	02	8
03	21939426	22	244
03	21940045	32	93
03	21941543	02	1
03	21942175	12	60
03	21949085	32	86
03	21958298	02	251
03	21958334	03	22
03	21958930	12	53
03	21961720	02	244
03	21962352	12	46
03	21963012	22	242
03	21963644	32	79
03	21967409	02	237
03	21974870	12	39
03	21976162	32	72
03	21977660	02	230
03	21994712	02	237
03	21998766	12	46
03	22000058	32	79
03	22003752	02	244
03	22014047	02	251
03	22014679	12	53
03	22015339	22	244
03	22015971	32	86
03	22017469	02	1
03	22017505	03	23
03	22018101	12	60
03	22027938	02	8
03	22028570	12	67
03	22029848	32	93
03	22039081	02	15
03	22040333	22	246
03	22040952	32	100
03	22049406	02	22
03	22050025	12	74
03	22051277	32	107
03	22052762	02	29
03	22053381	12	81
03	22063767	02	36
03	22064386	12	88
03	22065019	22	248
03	22065638	32	114
03	22069319	02	43
03	22072675	02	50
03	22073294	12	94
03	22074546	32	121
03	22082865	02	43
03	22083484	12	88
03	22084736	32	114
03	22088417	02	36
03	22092392	12	81
03	22099834	22	246
03	22100497	32	107
03	22105257	02	22
03	22105876	12	74
03	22107128	32	100
03	22108613	02	15
03	22112676	12	67
03	22118776	02	8
03	22120028	22	244
03	22120647	32	93
03	22127749	02	1
03	22128381	12	60
03	22138218	02	251
03	22138254	03	22
03	22138850	12	53
03	22140142	32	86
03	22145760	32	79
03	22147302	02	244
03	22147978	12	46
03	22148682	22	242
03	22154293	02	237
03	22158347	12	39
03	22159639	32	72
03	22163333	02	230
03	22177892	02	237
03	22184142	12	46
03	22191228	32	79
03	22193805	02	251
03	22194437	12	53
03	22195097	22	244
03	22201347	32	86
03	22202889	02	1
03	22202925	03	23
03	22210350	12	60
03	22211642	32	93
03	22213127	02	8
03	22213746	12	67
03	22222079	02	15
03	22223419	22	246
03	22229461	12	74
03	22230713	32	100
03	22232198	02	22
03	22237750	02	29
03	22238369	12	81
03	22239621	32	107
03	22248114	02	36
03	22248733	12	88
03	22249366	22	248
03	22249985	32	114
03	22251470	02	43
03	22269105	12	94
03	22270357	32	121
03	22271842	02	36
03	22272461	12	88
03	22273713	32	114
03	22285043	02	29
03	22285662	12	81
03	22286295	22	246
03	22286914	32	107
03	22288399	02	22
03	22289018	12	74
03	22295998	32	100
03	22298562	02	15
03	22299181	12	67
03	22305985	32	93
03	22307483	02	8
03	22308761	22	244
03	22313807	12	60
03	22319960	02	1
03	22321884	32	86
03	22323382	02	251
03	22323418	03	22
03	22324014	12	53
03	22334522	32	79
03	22337099	02	237
03	22337731	12	46
03	22338391	22	242
03	22343349	12	39
03	22344641	32	72
03	22348379	02	230
03	22353818	12	32
03	22355110	32	65
03	22359463	12	39
03	22360755	32	72
03	22362253	02	237
03	22372710	02	244
03	22373342	12	46
03	22374634	32	79
03	22385129	02	251
03	22385805	12	53
03	22386509	22	244
03	22387185	32	86
03	22390604	02	1
03	22390640	03	23
03	22391236	12	60
03	22398146	32	93
03	22399675	02	8
03	22400338	12	67
03	22406438	02	15
03	22407690	22	246
03	22410413	12	74
03	22411665	32	100
03	22415346	02	22
03	22420749	32	107
03	22425509	02	29
03	22426128	12	81
03	22428865	02	36
03	22430117	22	248
03	22430736	32	114
03	22435036	12	88
03	22437817	02	43
03	22444580	02	50
03	22445199	12	94
03	22446451	32	121
03	22453488	02	43
03	22454107	12	88
03	22455359	32	114
03	22463825	02	36
03	22464444	12	81
03	22467181	02	29
03	22468433	22	246
03	22469052	32	107
03	22473352	12	74
03	22476133	02	22
03	22483058	02	15
03	22484929	32	100
03	22487033	12	67
03	22488285	32	93
03	22492010	02	8
03	22493350	22	244
03	22499628	02	1
03	22500260	12	60
03	22504974	32	86
03	22508668	02	251
03	22508704	03	22
03	22509300	12	53
03	22518963	02	244
03	22519595	12	46
03	22520255	22	242
03	22520887	32	79
03	22522385	02	237
03	22529954	32	72
03	22532172	12	39
03	22538325	02	230
03	22555377	02	237
03	22556009	12	46
03	22557301	32	79
03	22558799	02	244
03	22565049	12	53
03	22565709	22	244
03	22567978	02	251
03	22575318	02	1
03	22575354	03	23
03	22575950	12	60
03	22577242	32	86
03	22580664	32	93
03	22584387	02	8
03	22589743	12	67
03	22594676	02	15
03	22595928	22	246
03	22596547	32	100
03	22598726	22	249
03	22598762	23	0
03	22599671	42	153
03	22604916	02	8
03	22606296	32	93
03	22612842	02	15
03	22614222	32	100
03	22615707	02	22
03	22616326	12	74
03	22624878	02	29
03	22625497	12	81
03	22626258	32	107
03	22632804	02	36
03	22634184	32	114
03	22636376	12	88
03	22642002	02	43
03	22647063	02	50
03	22647682	12	94
03	22648443	32	121
03	22652793	02	43
03	22663103	02	36
03	22663722	12	81
03	22664483	32	114
03	22669544	32	107
03	22671029	02	29
03	22680374	02	22
03	22680993	12	74
03	22681754	32	100
03	22683239	02	15
03	22688919	12	67
03	22692711	32	93
03	22697646	02	8
03	22700550	02	1
03	22701182	12	60
03	22707056	32	86
03	22715768	02	251
03	22715804	03	22
03	22716400	12	53
03	22718672	02	244
03	22719304	12	46
03	22720078	32	79
03	22726720	02	237
03	22731457	12	39
03	22732231	32	72
03	22737064	02	230
03	22742796	12	32
03	22743570	32	65
03	22745788	12	39
03	22746640	32	72
03	22754317	02	237
03	22757853	12	46
03	22758627	32	79
03	22762321	02	244
03	22771570	02	251
03	22772202	12	53
03	22772976	32	86
03	22774474	02	1
03	22774510	03	23
03	22775106	12	60
03	22789021	02	8
03	22789640	12	67
03	22790401	32	93
03	22794751	02	15
03	22796131	32	100
03	22803943	02	22
03	22804562	12	74
03	22808508	02	29
03	22809888	32	107
03	22811992	12	81
03	22818820	02	36
03	22820178	22	119
03	22820214	23	1
03	22828379	02	43
03	22828998	12	88
03	22829759	32	114
03	22831244	02	50
03	22831863	12	94
03	22832624	32	121
